HEADER
VTF File Version,1.0
VTF File Type,0
PID,1687471
Generated on,2023-11-24 15:30:12
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2023.1

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
1281,1261,1073.742791,1,API_CALL,22
1285,1270,1073.748536,1,API_CALL,22
1289,1275,1073.753859,1,API_CALL,22
1290,0,1073.765172,1,API_CALL,22
1305,0,1073.781918,1,API_CALL,22
1314,1290,1073.783931,1,API_CALL,22
1323,1305,1073.805218,1,API_CALL,22
1331,0,1073.839649,1,API_CALL,29
1334,1331,1073.842538,1,API_CALL,29
1337,0,1073.853215,1,API_CALL,29
1341,1337,1073.853274,1,API_CALL,29
1333,0,1073.859670,1,API_CALL,22
1344,0,1073.861507,1,API_CALL,29
1346,1344,1073.861553,1,API_CALL,29
1350,0,1073.873454,1,API_CALL,29
1353,1350,1073.875190,1,API_CALL,29
1354,0,1073.879229,1,API_CALL,29
1355,1354,1073.879309,1,API_CALL,29
1360,1333,1073.883788,1,API_CALL,22
1347,0,1073.891718,1,API_CALL,29
1365,1347,1073.891799,1,API_CALL,29
1368,0,1073.903534,1,API_CALL,34
1369,0,1073.903566,3,API_CALL,35
1358,0,1073.917766,1,API_CALL,29
1376,1358,1073.917849,1,API_CALL,29
1377,0,1073.924330,1,API_CALL,29
1380,1377,1073.924410,1,API_CALL,29
1379,0,1073.932098,1,API_CALL,29
1385,1379,1073.932273,1,API_CALL,29
1382,0,1073.932877,1,API_CALL,34
1383,0,1073.932901,3,API_CALL,35
1387,0,1073.939699,1,API_CALL,29
1391,1387,1073.939772,1,API_CALL,29
1389,1368,1073.940958,1,API_CALL,34
1390,1369,1073.940958,3,API_CALL,35
1394,0,1073.950779,1,API_CALL,29
1395,0,1073.951795,1,API_CALL,22
1399,1394,1073.952190,1,API_CALL,29
1400,0,1073.955613,1,API_CALL,29
1402,1400,1073.955649,1,API_CALL,29
1405,0,1073.962314,1,API_CALL,29
1415,1405,1073.962358,1,API_CALL,29
1409,1383,1073.967196,3,API_CALL,35
1408,1382,1073.967196,1,API_CALL,34
1412,1395,1073.970728,1,API_CALL,22
1416,0,1073.980610,1,API_CALL,29
1418,1416,1073.980694,1,API_CALL,29
1420,0,1073.986445,1,API_CALL,34
1421,0,1073.986470,3,API_CALL,35
1427,0,1073.997965,1,API_CALL,29
1429,1427,1073.998045,1,API_CALL,29
1433,1420,1074.004097,1,API_CALL,34
1434,1421,1074.004097,3,API_CALL,35
1437,0,1074.015320,1,API_CALL,34
1438,0,1074.015348,3,API_CALL,35
1441,0,1074.023801,1,API_CALL,29
1447,1441,1074.024440,1,API_CALL,29
1443,1437,1074.026154,1,API_CALL,34
1444,1438,1074.026154,3,API_CALL,35
1449,0,1074.038501,1,API_CALL,29
1450,1449,1074.038554,1,API_CALL,29
1448,0,1074.038892,1,API_CALL,29
1455,1448,1074.038931,1,API_CALL,29
1442,0,1074.042768,1,API_CALL,29
1452,1442,1074.043028,1,API_CALL,29
1451,0,1074.043313,1,API_CALL,29
1453,1451,1074.043352,1,API_CALL,29
1458,0,1074.054196,1,API_CALL,29
1459,1458,1074.054281,1,API_CALL,29
1460,0,1074.056180,1,API_CALL,29
1461,1460,1074.056218,1,API_CALL,29
1457,0,1074.057733,1,API_CALL,29
1464,1457,1074.057801,1,API_CALL,29
1456,0,1074.061569,1,API_CALL,29
1467,1456,1074.061656,1,API_CALL,29
1463,0,1074.064478,1,API_CALL,29
1465,1463,1074.064595,1,API_CALL,29
1430,0,1074.072753,1,API_CALL,29
1470,1430,1074.072871,1,API_CALL,29
1469,0,1074.074345,1,API_CALL,29
1471,1469,1074.074389,1,API_CALL,29
1472,0,1074.078640,1,API_CALL,29
1474,1472,1074.078677,1,API_CALL,29
1475,0,1074.084421,1,API_CALL,40
1478,0,1074.085253,1,API_CALL,29
1479,1478,1074.085292,1,API_CALL,29
1484,1475,1074.097599,1,API_CALL,40
1483,0,1074.098892,1,API_CALL,40
1488,1483,1074.106748,1,API_CALL,40
1489,0,1074.113392,1,API_CALL,34
1490,0,1074.113426,3,API_CALL,35
1493,0,1074.125893,1,API_CALL,29
1496,1493,1074.126040,1,API_CALL,29
1500,0,1074.134393,1,API_CALL,29
1501,1500,1074.134435,1,API_CALL,29
1502,0,1074.136111,1,API_CALL,29
1504,1502,1074.136147,1,API_CALL,29
1505,0,1074.141039,1,API_CALL,34
1506,0,1074.141067,3,API_CALL,35
1507,0,1074.149196,1,API_CALL,29
1512,1507,1074.149350,1,API_CALL,29
1513,0,1074.155702,1,API_CALL,29
1514,1513,1074.155746,1,API_CALL,29
1515,0,1074.160872,1,API_CALL,29
1543,1515,1074.160940,1,API_CALL,29
1518,1489,1074.166628,1,API_CALL,34
1519,1490,1074.166628,3,API_CALL,35
1522,0,1074.173037,1,API_CALL,29
1523,1522,1074.173168,1,API_CALL,29
1524,0,1074.175687,1,API_CALL,29
1525,1524,1074.175727,1,API_CALL,29
1527,0,1074.179915,1,API_CALL,29
1529,1527,1074.179957,1,API_CALL,29
1530,0,1074.182111,1,API_CALL,29
1569,1530,1074.182150,1,API_CALL,29
1534,0,1074.194888,1,API_CALL,29
1536,1534,1074.194966,1,API_CALL,29
1537,0,1074.196872,1,API_CALL,29
1538,1537,1074.196908,1,API_CALL,29
1541,0,1074.202687,1,API_CALL,29
1553,1541,1074.202731,1,API_CALL,29
1544,0,1074.210696,1,API_CALL,29
1545,1544,1074.210746,1,API_CALL,29
1547,0,1074.215192,1,API_CALL,29
1548,1547,1074.215231,1,API_CALL,29
1549,0,1074.216451,1,API_CALL,29
1550,1549,1074.216487,1,API_CALL,29
1551,0,1074.220160,1,API_CALL,34
1552,0,1074.220188,2,API_CALL,43
1554,0,1074.228859,1,API_CALL,29
1555,1554,1074.228912,1,API_CALL,29
1556,0,1074.232771,1,API_CALL,34
1557,0,1074.232799,2,API_CALL,43
1558,1551,1074.239756,1,API_CALL,34
1559,1552,1074.239756,2,API_CALL,43
1561,0,1074.247540,1,API_CALL,29
1562,1561,1074.247600,1,API_CALL,29
1563,0,1074.248795,1,API_CALL,29
1564,1563,1074.248834,1,API_CALL,29
1566,1557,1074.259136,2,API_CALL,43
1565,1556,1074.259136,1,API_CALL,34
1570,0,1074.271907,1,API_CALL,34
1571,0,1074.271933,3,API_CALL,35
1572,0,1074.283033,1,API_CALL,29
1573,1572,1074.283110,1,API_CALL,29
1574,0,1074.284655,1,API_CALL,29
1575,1574,1074.284691,1,API_CALL,29
1586,1571,1074.293960,3,API_CALL,35
1585,1570,1074.293960,1,API_CALL,34
1578,1506,1074.298626,3,API_CALL,35
1577,1505,1074.298626,1,API_CALL,34
1580,0,1074.305014,1,API_CALL,29
1581,1580,1074.305070,1,API_CALL,29
1582,0,1074.306398,1,API_CALL,29
1583,1582,1074.306437,1,API_CALL,29
1584,0,1074.310190,1,API_CALL,29
1592,1584,1074.310289,1,API_CALL,29
1588,0,1074.318326,1,API_CALL,29
1590,1588,1074.318370,1,API_CALL,29
1591,0,1074.328188,1,API_CALL,29
1594,1591,1074.328253,1,API_CALL,29
1595,0,1074.332462,1,API_CALL,29
1596,1595,1074.332501,1,API_CALL,29
1597,0,1074.333894,1,API_CALL,29
1598,1597,1074.333930,1,API_CALL,29
1600,0,1074.344118,1,API_CALL,40
1601,1600,1074.352013,1,API_CALL,40
1593,0,1074.359926,1,API_CALL,29
1602,1593,1074.360061,1,API_CALL,29
1604,0,1074.368326,1,API_CALL,40
1605,1604,1074.373242,1,API_CALL,40
1607,0,1074.390877,1,API_CALL,34
1608,0,1074.390909,3,API_CALL,35
1610,0,1074.401056,1,API_CALL,29
1611,1610,1074.401286,1,API_CALL,29
1612,0,1074.402942,1,API_CALL,29
1613,1612,1074.402978,1,API_CALL,29
1615,0,1074.406912,1,API_CALL,29
1616,1615,1074.406961,1,API_CALL,29
1617,0,1074.408329,1,API_CALL,29
1618,1617,1074.408362,1,API_CALL,29
1619,0,1074.422298,1,API_CALL,34
1620,0,1074.422329,2,API_CALL,43
1621,0,1074.431598,1,API_CALL,29
1622,1621,1074.431710,1,API_CALL,29
1623,0,1074.433174,1,API_CALL,29
1624,1623,1074.433210,1,API_CALL,29
1626,0,1074.436214,1,API_CALL,29
1627,1626,1074.436252,1,API_CALL,29
1628,0,1074.437716,1,API_CALL,29
1629,1628,1074.437752,1,API_CALL,29
1630,0,1074.440532,1,API_CALL,34
1631,0,1074.440558,2,API_CALL,43
1632,1619,1074.448170,1,API_CALL,34
1633,1620,1074.448170,2,API_CALL,43
1635,0,1074.454298,1,API_CALL,29
1636,1635,1074.454360,1,API_CALL,29
1637,0,1074.455551,1,API_CALL,29
1638,1637,1074.455587,1,API_CALL,29
1640,1631,1074.464782,2,API_CALL,43
1639,1630,1074.464782,1,API_CALL,34
1643,0,1074.470078,1,API_CALL,29
1644,1643,1074.470136,1,API_CALL,29
1645,0,1074.471949,1,API_CALL,29
1646,1645,1074.471982,1,API_CALL,29
1649,1608,1074.480600,3,API_CALL,35
1648,1607,1074.480600,1,API_CALL,34
1652,0,1074.493742,1,API_CALL,19
1653,0,1074.494507,1,API_CALL,29
1654,1653,1074.494582,1,API_CALL,29
1655,0,1074.496073,1,API_CALL,29
1656,1655,1074.496131,1,API_CALL,29
1661,0,1074.552073,1,API_CALL,29
1663,1661,1074.552213,1,API_CALL,29
1662,0,1074.555985,1,API_CALL,19
1664,0,1074.559239,1,API_CALL,29
1665,1664,1074.559297,1,API_CALL,29
1666,0,1074.562192,1,API_CALL,29
1667,1666,1074.562230,1,API_CALL,29
1669,0,1074.572837,1,API_CALL,40
1670,1669,1074.580030,1,API_CALL,40
1681,0,1074.625659,1,API_CALL,29
1682,1681,1074.625770,1,API_CALL,29
1683,0,1074.627275,1,API_CALL,29
1684,1683,1074.627312,1,API_CALL,29
1686,0,1074.630978,1,API_CALL,29
1687,1686,1074.631038,1,API_CALL,29
1688,0,1074.632299,1,API_CALL,29
1689,1688,1074.632335,1,API_CALL,29
1690,0,1074.636001,1,API_CALL,34
1691,0,1074.636047,2,API_CALL,43
1692,1690,1074.649980,1,API_CALL,34
1693,1691,1074.649980,2,API_CALL,43
1695,0,1074.656279,1,API_CALL,29
1696,1695,1074.656378,1,API_CALL,29
1697,0,1074.657720,1,API_CALL,29
1698,1697,1074.657758,1,API_CALL,29
1701,0,1074.689068,1,API_CALL,19
1702,0,1074.797438,1,API_CALL,19
1703,0,1074.982432,1,API_CALL,19
1704,0,1075.029084,1,API_CALL,19
1705,1702,1132.312328,1,API_CALL,19
1706,0,1132.324985,1,API_CALL,20
1707,1706,1132.382822,1,API_CALL,20
1710,1703,1132.616362,1,API_CALL,19
1711,0,1132.622264,1,API_CALL,20
1712,1711,1132.659646,1,API_CALL,20
1715,0,1132.903427,1,API_CALL,22
1716,0,1132.907512,1,API_CALL,22
1717,1715,1132.937685,1,API_CALL,22
1722,1704,1132.941874,1,API_CALL,19
1719,1716,1132.943143,1,API_CALL,22
1730,0,1132.961471,1,API_CALL,22
1725,0,1132.964617,1,API_CALL,20
1734,0,1132.975117,1,API_CALL,22
1735,1730,1132.978425,1,API_CALL,22
1744,1734,1132.991610,1,API_CALL,22
1753,1725,1133.008618,1,API_CALL,20
1758,0,1133.024457,1,API_CALL,29
1759,1758,1133.026859,1,API_CALL,29
1760,0,1133.032819,1,API_CALL,29
1761,1760,1133.032944,1,API_CALL,29
1763,0,1133.039028,1,API_CALL,29
1764,1763,1133.039066,1,API_CALL,29
1765,0,1133.040413,1,API_CALL,29
1766,1765,1133.040448,1,API_CALL,29
1767,0,1133.047844,1,API_CALL,34
1768,0,1133.047886,3,API_CALL,35
1770,1767,1133.066399,1,API_CALL,34
1771,1768,1133.066399,3,API_CALL,35
1776,0,1133.088186,1,API_CALL,22
1769,0,1133.091532,1,API_CALL,29
1777,1769,1133.091753,1,API_CALL,29
1773,0,1133.093492,1,API_CALL,29
1778,1773,1133.093657,1,API_CALL,29
1779,0,1133.095974,1,API_CALL,29
1782,1779,1133.096065,1,API_CALL,29
1780,0,1133.100696,1,API_CALL,29
1781,1780,1133.100788,1,API_CALL,29
1784,0,1133.109548,1,API_CALL,29
1786,1784,1133.109589,1,API_CALL,29
1787,0,1133.113589,1,API_CALL,29
1789,1787,1133.113629,1,API_CALL,29
1793,0,1133.132518,1,API_CALL,40
1799,1793,1133.144267,1,API_CALL,40
1800,0,1133.155257,1,API_CALL,22
1802,1776,1133.177824,1,API_CALL,22
1811,1800,1133.186153,1,API_CALL,22
1806,0,1133.213033,1,API_CALL,29
1814,1806,1133.213206,1,API_CALL,29
1815,0,1133.216728,1,API_CALL,29
1817,1815,1133.216800,1,API_CALL,29
1821,0,1133.222508,1,API_CALL,29
1823,1821,1133.222552,1,API_CALL,29
1824,0,1133.227375,1,API_CALL,29
1826,1824,1133.227413,1,API_CALL,29
1825,0,1133.228912,1,API_CALL,22
1827,0,1133.233775,1,API_CALL,34
1828,0,1133.233808,2,API_CALL,43
1834,1825,1133.248237,1,API_CALL,22
1837,1828,1133.249332,2,API_CALL,43
1836,1827,1133.249332,1,API_CALL,34
1842,0,1133.273316,1,API_CALL,29
1845,1842,1133.273410,1,API_CALL,29
1846,0,1133.277095,1,API_CALL,29
1848,1846,1133.277132,1,API_CALL,29
1847,0,1133.279219,1,API_CALL,22
1852,1847,1133.297506,1,API_CALL,22
1858,0,1133.320052,1,API_CALL,29
1861,1858,1133.322009,1,API_CALL,29
1862,0,1133.325299,1,API_CALL,29
1864,1862,1133.325350,1,API_CALL,29
1866,0,1133.331372,1,API_CALL,29
1868,1866,1133.331411,1,API_CALL,29
1869,0,1133.334029,1,API_CALL,29
1871,1869,1133.334066,1,API_CALL,29
1874,0,1133.341207,1,API_CALL,34
1875,0,1133.341236,3,API_CALL,35
1878,1874,1133.354330,1,API_CALL,34
1879,1875,1133.354330,3,API_CALL,35
1884,0,1133.375293,1,API_CALL,34
1885,0,1133.375325,3,API_CALL,35
1886,0,1133.383880,1,API_CALL,29
1887,1886,1133.385099,1,API_CALL,29
1888,0,1133.386995,1,API_CALL,29
1889,1888,1133.387051,1,API_CALL,29
1891,1884,1133.393359,1,API_CALL,34
1892,1885,1133.393359,3,API_CALL,35
1897,0,1133.414087,1,API_CALL,29
1899,1897,1133.414149,1,API_CALL,29
1900,0,1133.416346,1,API_CALL,29
1901,1900,1133.416385,1,API_CALL,29
1902,0,1133.419505,1,API_CALL,34
1903,0,1133.419534,3,API_CALL,35
1904,0,1133.429068,1,API_CALL,29
1905,1904,1133.429115,1,API_CALL,29
1906,0,1133.430828,1,API_CALL,29
1907,1906,1133.430865,1,API_CALL,29
1908,0,1133.435819,1,API_CALL,34
1909,0,1133.435848,3,API_CALL,35
1910,1902,1133.443253,1,API_CALL,34
1911,1903,1133.443253,3,API_CALL,35
1913,1909,1133.450953,3,API_CALL,35
1912,1908,1133.450953,1,API_CALL,34
1915,0,1133.455277,1,API_CALL,29
1916,1915,1133.455341,1,API_CALL,29
1917,0,1133.457634,1,API_CALL,29
1918,1917,1133.457670,1,API_CALL,29
1920,0,1133.463019,1,API_CALL,29
1923,1920,1133.464308,1,API_CALL,29
1919,0,1133.468705,1,API_CALL,29
1921,1919,1133.468905,1,API_CALL,29
1922,0,1133.471781,1,API_CALL,29
1924,1922,1133.471850,1,API_CALL,29
1925,0,1133.475301,1,API_CALL,29
1927,1925,1133.475397,1,API_CALL,29
1926,0,1133.477669,1,API_CALL,29
1928,1926,1133.477708,1,API_CALL,29
1930,0,1133.491061,1,API_CALL,40
1931,1930,1133.499136,1,API_CALL,40
1936,0,1133.516281,1,API_CALL,29
1938,1936,1133.516392,1,API_CALL,29
1940,0,1133.523378,1,API_CALL,29
1942,1940,1133.523417,1,API_CALL,29
1943,0,1133.526314,1,API_CALL,29
1944,1943,1133.526349,1,API_CALL,29
1948,0,1133.539508,1,API_CALL,40
1949,0,1133.554958,1,API_CALL,29
1950,1949,1133.555092,1,API_CALL,29
1951,0,1133.556954,1,API_CALL,29
1952,1951,1133.556991,1,API_CALL,29
1954,0,1133.560817,1,API_CALL,29
1955,1954,1133.560880,1,API_CALL,29
1956,0,1133.562356,1,API_CALL,29
1957,1956,1133.562392,1,API_CALL,29
1958,0,1133.574816,1,API_CALL,34
1959,0,1133.574849,2,API_CALL,43
1960,1948,1133.583653,1,API_CALL,40
1961,1958,1133.588829,1,API_CALL,34
1962,1959,1133.588829,2,API_CALL,43
1964,0,1133.595813,1,API_CALL,29
1965,1964,1133.595880,1,API_CALL,29
1966,0,1133.597153,1,API_CALL,29
1967,1966,1133.597188,1,API_CALL,29
1974,0,1133.637477,1,API_CALL,29
1975,1974,1133.637551,1,API_CALL,29
1976,0,1133.639406,1,API_CALL,29
1977,1976,1133.639441,1,API_CALL,29
1979,0,1133.644176,1,API_CALL,29
1980,1979,1133.644219,1,API_CALL,29
1981,0,1133.645840,1,API_CALL,29
1982,1981,1133.645879,1,API_CALL,29
1983,0,1133.649632,1,API_CALL,34
1984,0,1133.649666,2,API_CALL,43
1986,1983,1133.663548,1,API_CALL,34
1987,1984,1133.663548,2,API_CALL,43
1989,0,1133.669568,1,API_CALL,29
1990,1989,1133.669633,1,API_CALL,29
1991,0,1133.671295,1,API_CALL,29
1992,1991,1133.671332,1,API_CALL,29
2046,0,1134.057919,1,API_CALL,19
2047,2046,1163.495630,1,API_CALL,19
2048,0,1163.509664,1,API_CALL,20
2049,2048,1163.511969,1,API_CALL,20
2052,0,1163.672350,1,API_CALL,22
2053,2052,1163.707237,1,API_CALL,22
2060,0,1163.723152,1,API_CALL,22
2061,2060,1163.739109,1,API_CALL,22
2068,0,1163.748672,1,API_CALL,22
2069,2068,1163.769201,1,API_CALL,22
2088,0,1163.825346,1,API_CALL,29
2089,2088,1163.829582,1,API_CALL,29
2090,0,1163.831918,1,API_CALL,29
2091,2090,1163.831953,1,API_CALL,29
2092,0,1163.834800,1,API_CALL,29
2094,2092,1163.834908,1,API_CALL,29
2095,0,1163.839757,1,API_CALL,29
2098,2095,1163.839808,1,API_CALL,29
2096,0,1163.841178,1,API_CALL,29
2097,2096,1163.841237,1,API_CALL,29
2099,0,1163.844866,1,API_CALL,29
2101,2099,1163.844905,1,API_CALL,29
2100,0,1163.847049,1,API_CALL,29
2102,2100,1163.847088,1,API_CALL,29
2104,0,1163.859213,1,API_CALL,34
2105,0,1163.859250,3,API_CALL,35
2113,0,1163.877128,1,API_CALL,34
2114,0,1163.877153,3,API_CALL,35
2116,2105,1163.885184,3,API_CALL,35
2115,2104,1163.885184,1,API_CALL,34
2117,2113,1163.935733,1,API_CALL,34
2118,2114,1163.935733,3,API_CALL,35
2120,0,1163.945639,1,API_CALL,29
2121,2120,1163.945730,1,API_CALL,29
2122,0,1163.948604,1,API_CALL,29
2123,2122,1163.948677,1,API_CALL,29
2124,0,1163.956685,1,API_CALL,29
2125,2124,1163.956768,1,API_CALL,29
2126,0,1163.959648,1,API_CALL,29
2127,2126,1163.959717,1,API_CALL,29
2129,0,1163.978931,1,API_CALL,40
2130,2129,1163.993248,1,API_CALL,40
2132,0,1164.059413,1,API_CALL,29
2133,2132,1164.059482,1,API_CALL,29
2134,0,1164.061069,1,API_CALL,29
2135,2134,1164.061108,1,API_CALL,29
2137,0,1164.065243,1,API_CALL,29
2138,2137,1164.065284,1,API_CALL,29
2139,0,1164.066630,1,API_CALL,29
2140,2139,1164.066667,1,API_CALL,29
2141,0,1164.071248,1,API_CALL,34
2142,0,1164.071280,2,API_CALL,43
2143,2141,1164.085358,1,API_CALL,34
2144,2142,1164.085358,2,API_CALL,43
2146,0,1164.092627,1,API_CALL,29
2147,2146,1164.092688,1,API_CALL,29
2148,0,1164.093904,1,API_CALL,29
2149,2148,1164.093943,1,API_CALL,29
2199,1652,1250.870148,1,API_CALL,19
2200,0,1250.885801,1,API_CALL,20
2201,2200,1250.887294,1,API_CALL,20
2204,1662,1251.033786,1,API_CALL,19
2205,0,1251.042321,1,API_CALL,20
2206,2205,1251.043825,1,API_CALL,20
2209,0,1251.205355,1,API_CALL,22
2210,0,1251.207595,1,API_CALL,22
2211,2209,1251.245488,1,API_CALL,22
2212,2210,1251.248051,1,API_CALL,22
2221,1701,1251.268556,1,API_CALL,19
2223,0,1251.289906,1,API_CALL,20
2226,2223,1251.291880,1,API_CALL,20
2227,0,1251.298666,1,API_CALL,22
2229,0,1251.306632,1,API_CALL,22
2230,2227,1251.317243,1,API_CALL,22
2235,2229,1251.333857,1,API_CALL,22
2247,0,1251.364912,1,API_CALL,22
2251,2247,1251.381411,1,API_CALL,22
2262,0,1251.421131,1,API_CALL,29
2266,2262,1251.429551,1,API_CALL,29
2269,0,1251.440465,1,API_CALL,29
2271,2269,1251.440654,1,API_CALL,29
2274,0,1251.455618,1,API_CALL,29
2276,2274,1251.455726,1,API_CALL,29
2268,0,1251.473001,1,API_CALL,29
2281,2268,1251.473321,1,API_CALL,29
2287,0,1251.495615,1,API_CALL,29
2319,2287,1251.495712,1,API_CALL,29
2290,0,1251.510656,1,API_CALL,22
2291,0,1251.512022,1,API_CALL,29
2292,2291,1251.515352,1,API_CALL,29
2294,0,1251.521962,1,API_CALL,29
2295,2294,1251.522168,1,API_CALL,29
2297,0,1251.529522,1,API_CALL,29
2298,2297,1251.529615,1,API_CALL,29
2299,0,1251.532412,1,API_CALL,29
2300,2299,1251.532495,1,API_CALL,29
2293,0,1251.538107,1,API_CALL,29
2305,2293,1251.538295,1,API_CALL,29
2307,0,1251.545218,1,API_CALL,29
2308,2307,1251.545303,1,API_CALL,29
2309,2290,1251.545386,1,API_CALL,22
2303,0,1251.546118,1,API_CALL,34
2304,0,1251.546185,3,API_CALL,35
2310,0,1251.552774,1,API_CALL,29
2312,2310,1251.552842,1,API_CALL,29
2320,0,1251.572632,1,API_CALL,29
2323,2320,1251.572725,1,API_CALL,29
2330,2303,1251.587568,1,API_CALL,34
2331,2304,1251.587568,3,API_CALL,35
2324,0,1251.613028,1,API_CALL,34
2325,0,1251.613088,3,API_CALL,35
2333,0,1251.626508,1,API_CALL,34
2334,0,1251.626578,3,API_CALL,35
2337,0,1251.629976,1,API_CALL,22
2338,2324,1251.637952,1,API_CALL,34
2339,2325,1251.637952,3,API_CALL,35
2343,2337,1251.649780,1,API_CALL,22
2341,0,1251.653012,1,API_CALL,29
2342,2341,1251.653128,1,API_CALL,29
2346,0,1251.667378,1,API_CALL,29
2347,2346,1251.667472,1,API_CALL,29
2352,0,1251.686378,1,API_CALL,29
2354,2352,1251.686578,1,API_CALL,29
2356,0,1251.702152,1,API_CALL,29
2358,2356,1251.702378,1,API_CALL,29
2368,2333,1251.753068,1,API_CALL,34
2369,2334,1251.753068,3,API_CALL,35
2371,0,1251.781066,1,API_CALL,29
2374,2371,1251.781186,1,API_CALL,29
2372,0,1251.788308,1,API_CALL,29
2373,2372,1251.788482,1,API_CALL,29
2375,0,1251.793945,1,API_CALL,29
2377,2375,1251.794028,1,API_CALL,29
2376,0,1251.797446,1,API_CALL,29
2378,2376,1251.797526,1,API_CALL,29
2380,0,1251.808049,1,API_CALL,29
2382,2380,1251.808139,1,API_CALL,29
2383,0,1251.816276,1,API_CALL,29
2386,2383,1251.816359,1,API_CALL,29
2392,0,1251.839346,1,API_CALL,40
2394,2392,1251.860513,1,API_CALL,40
2395,0,1251.876813,1,API_CALL,29
2396,2395,1251.876929,1,API_CALL,29
2397,0,1251.880896,1,API_CALL,29
2398,2397,1251.880979,1,API_CALL,29
2400,0,1251.888999,1,API_CALL,29
2401,2400,1251.889073,1,API_CALL,29
2402,0,1251.891806,1,API_CALL,29
2403,2402,1251.891886,1,API_CALL,29
2405,0,1251.900219,1,API_CALL,34
2406,0,1251.900289,3,API_CALL,35
2365,0,1251.919543,1,API_CALL,40
2407,2365,1251.931416,1,API_CALL,40
2408,0,1251.939636,1,API_CALL,19
2409,0,1251.952226,1,API_CALL,29
2410,2409,1251.952449,1,API_CALL,29
2411,0,1251.955763,1,API_CALL,29
2413,2411,1251.955839,1,API_CALL,29
2415,0,1251.963259,1,API_CALL,29
2416,2415,1251.963356,1,API_CALL,29
2417,0,1251.966103,1,API_CALL,29
2418,2417,1251.966179,1,API_CALL,29
2419,0,1251.973939,1,API_CALL,34
2420,0,1251.973996,2,API_CALL,43
2421,0,1251.992669,1,API_CALL,29
2422,2421,1251.992849,1,API_CALL,29
2423,0,1251.996363,1,API_CALL,29
2424,2423,1251.996436,1,API_CALL,29
2426,0,1252.002306,1,API_CALL,29
2427,2426,1252.002386,1,API_CALL,29
2428,0,1252.005029,1,API_CALL,29
2429,2428,1252.005106,1,API_CALL,29
2430,0,1252.010656,1,API_CALL,34
2431,0,1252.010713,2,API_CALL,43
2432,2419,1252.023696,1,API_CALL,34
2433,2420,1252.023696,2,API_CALL,43
2435,0,1252.038183,1,API_CALL,29
2436,2435,1252.038303,1,API_CALL,29
2437,0,1252.041366,1,API_CALL,29
2438,2437,1252.041443,1,API_CALL,29
2440,2430,1252.057329,1,API_CALL,34
2441,2431,1252.057329,2,API_CALL,43
2443,0,1252.069076,1,API_CALL,29
2444,2443,1252.069176,1,API_CALL,29
2445,0,1252.071973,1,API_CALL,29
2446,2445,1252.072049,1,API_CALL,29
2448,2405,1252.087936,1,API_CALL,34
2449,2406,1252.087936,3,API_CALL,35
2453,0,1252.118033,1,API_CALL,29
2457,2453,1252.118236,1,API_CALL,29
2459,0,1252.140130,1,API_CALL,29
2460,2459,1252.140387,1,API_CALL,29
2461,0,1252.156600,1,API_CALL,29
2462,2461,1252.156817,1,API_CALL,29
2463,0,1252.163344,1,API_CALL,29
2464,2463,1252.163440,1,API_CALL,29
2466,0,1252.186024,1,API_CALL,40
2468,0,1252.201794,1,API_CALL,19
2470,2466,1252.202104,1,API_CALL,40
2482,0,1252.277497,1,API_CALL,29
2483,2482,1252.277644,1,API_CALL,29
2484,0,1252.281010,1,API_CALL,29
2485,2484,1252.281087,1,API_CALL,29
2487,0,1252.291480,1,API_CALL,29
2488,2487,1252.291570,1,API_CALL,29
2489,0,1252.294710,1,API_CALL,29
2490,2489,1252.294784,1,API_CALL,29
2492,0,1252.306334,1,API_CALL,34
2493,0,1252.306400,2,API_CALL,43
2499,2492,1252.327384,1,API_CALL,34
2500,2493,1252.327384,2,API_CALL,43
2508,0,1252.349544,1,API_CALL,29
2509,2508,1252.349874,1,API_CALL,29
2510,0,1252.355517,1,API_CALL,29
2511,2510,1252.355640,1,API_CALL,29
2519,0,1252.437840,1,API_CALL,19
2533,2519,1282.080460,1,API_CALL,19
2534,0,1282.095020,1,API_CALL,20
2535,2534,1282.096549,1,API_CALL,20
2538,0,1282.245435,1,API_CALL,22
2539,2538,1282.281458,1,API_CALL,22
2546,0,1282.297275,1,API_CALL,22
2547,2546,1282.311395,1,API_CALL,22
2564,0,1282.366849,1,API_CALL,29
2565,2564,1282.367029,1,API_CALL,29
2567,0,1282.370437,1,API_CALL,29
2570,2567,1282.370496,1,API_CALL,29
2566,0,1282.378525,1,API_CALL,29
2568,2566,1282.378795,1,API_CALL,29
2569,0,1282.386685,1,API_CALL,29
2571,2569,1282.386768,1,API_CALL,29
2575,0,1282.400361,1,API_CALL,29
2576,2575,1282.400455,1,API_CALL,29
2577,0,1282.403801,1,API_CALL,29
2578,2577,1282.403885,1,API_CALL,29
2581,0,1282.419751,1,API_CALL,34
2582,0,1282.419818,3,API_CALL,35
2587,2581,1282.449208,1,API_CALL,34
2588,2582,1282.449208,3,API_CALL,35
2590,0,1282.470552,1,API_CALL,29
